chrM	15	1524	chrM_tc_50	751.666421859696	+	1002	1003	55.4532387962157
chrM	1581	3029	chrM_tc_51	28476.7991379623	+	1671	1672	3633.74815725765
chrM	3081	3913	chrM_tc_52	6658.40269696009	+	3305	3306	2021.44152255267
chrM	4004	4102	chrM_tc_53	68.0900358409298	+	4038	4039	13.9748108494485
chrM	4275	4316	chrM_tc_55	5.9467280210419	+	4296	4297	0.59467280210419
chrM	4445	4478	chrM_tc_56	1.18934560420838	+	4472	4473	0.59467280210419
chrM	4696	5147	chrM_tc_58	1024.32390162447	+	4975	4976	60.3592894135753
chrM	5230	5488	chrM_tc_59	322.163990539945	+	5311	5312	42.9651099520277
chrM	5797	5832	chrM_tc_61	4.46004601578143	+	5830	5831	1.18934560420838
chrM	5978	6023	chrM_tc_62	4.60871421630747	+	5990	5991	0.446004601578143
chrM	6185	6636	chrM_tc_63	228.057019606957	+	6384	6385	28.5442945010011
chrM	6898	6936	chrM_tc_64	10.7041104378754	+	6925	6926	2.37869120841676
chrM	7108	7146	chrM_tc_65	6.69006902367214	+	7111	7112	0.892009203156285
chrM	7214	7256	chrM_tc_66	3.27070041157305	+	7240	7241	0.446004601578143
chrM	7578	7705	chrM_tc_67	157.439624357084	+	7641	7642	19.3268660683862
chrM	7773	7911	chrM_tc_68	32.1123313136263	+	7855	7856	2.97336401052095
chrM	7995	8065	chrM_tc_69	5.35205521893771	+	8000	8001	0.59467280210419
chrM	8116	8198	chrM_tc_70	10.1094376357712	+	8155	8156	0.892009203156285
chrM	8342	8545	chrM_tc_71	274.738834572136	+	8451	8452	25.5709304904802
chrM	8616	8769	chrM_tc_72	292.281682234209	+	8648	8649	42.2217689493975
chrM	8896	8943	chrM_tc_74	102.581058362973	+	8934	8935	13.2314698468182
chrM	9010	9075	chrM_tc_75	111.501150394536	+	9055	9056	33.4503451183607
chrM	9132	9168	chrM_tc_76	6.244064422094	+	9149	9150	1.33801380473443
chrM	9226	9325	chrM_tc_77	53.6692203899032	+	9312	9313	8.47408742998471
chrM	9392	9417	chrM_tc_78	1.63535020578652	+	9414	9415	0.297336401052095
chrM	9487	9548	chrM_tc_79	9.81210123471914	+	9501	9502	2.23002300789071
chrM	9714	14665	chrM_tc_81	21061.6753003246	+	12338	12339	1832.03823508248
chrM	14719	16528	chrM_tc_82	3998.57992134858	+	15246	15247	233.706411226947
chrM	39	643	chrM_tc_1	166.954389190751	-	186	187	17.2455112610215
chrM	950	1050	chrM_tc_4	4.46004601578143	-	1027	1028	0.446004601578143
chrM	1713	1793	chrM_tc_7	3.86537321367724	-	1719	1720	0.446004601578143
chrM	1856	1917	chrM_tc_8	4.01404141420328	-	1910	1911	0.59467280210419
chrM	2059	2095	chrM_tc_10	5.35205521893771	-	2070	2071	1.18934560420838
chrM	2160	2478	chrM_tc_11	19.0295296673341	-	2454	2455	0.892009203156285
chrM	2540	2578	chrM_tc_12	1.04067740368233	-	2566	2567	0.297336401052095
chrM	2715	2924	chrM_tc_14	7.43341002630238	-	2798	2799	0.59467280210419
chrM	3144	3820	chrM_tc_16	80.1321600835396	-	3561	3562	3.27070041157305
chrM	3881	4250	chrM_tc_17	8.92009203156285	-	4056	4057	0.59467280210419
chrM	4317	4408	chrM_tc_18	1.48668200526048	-	4325	4326	0.297336401052095
chrM	4654	5617	chrM_tc_21	38.6537321367724	-	5425	5426	1.48668200526048
chrM	6240	6294	chrM_tc_26	1.63535020578652	-	6240	6241	0.148668200526048
chrM	6352	6415	chrM_tc_27	3.41936861209909	-	6412	6413	0.59467280210419
chrM	6467	6646	chrM_tc_28	2.97336401052095	-	6500	6501	0.297336401052095
chrM	6942	6970	chrM_tc_30	1.04067740368233	-	6945	6946	0.59467280210419
chrM	7120	7216	chrM_tc_32	1.63535020578652	-	7173	7174	0.297336401052095
chrM	7653	8005	chrM_tc_36	6.244064422094	-	7924	7925	0.743341002630238
chrM	8149	8827	chrM_tc_38	26.7602760946886	-	8479	8480	1.18934560420838
chrM	8893	9272	chrM_tc_39	18.4348568652299	-	9087	9088	0.743341002630238
chrM	9332	9403	chrM_tc_40	4.90605061735957	-	9352	9353	0.446004601578143
chrM	9456	9533	chrM_tc_41	1.18934560420838	-	9484	9485	0.297336401052095
chrM	9765	10423	chrM_tc_43	16.7995066594434	-	10018	10019	0.59467280210419
chrM	10554	11508	chrM_tc_44	73.8880956614456	-	10914	10915	1.18934560420838
chrM	11564	13056	chrM_tc_45	102.878394764025	-	13022	13023	2.67602760946886
chrM	13107	13508	chrM_tc_46	20.6648798731206	-	13119	13120	0.59467280210419
chrM	13581	14602	chrM_tc_47	174.090462816002	-	13645	13646	6.09539622156795
chrM	14667	14698	chrM_tc_48	9.0687602320889	-	14669	14670	1.93268660683862
chrM	14751	16560	chrM_tc_49	172.009108008637	-	16255	16256	1.33801380473443
