chr2	227195	227255	chr2_tc_210123	1.18934560420838	-	227232	227233	0.297336401052095
chr2	264794	264865	chr2_tc_210156	1.48668200526048	-	264794	264795	0.297336401052095
chr2	677372	677436	chr2_tc_210397	2.97336401052095	-	677405	677406	1.04067740368233
chr2	1744462	1744571	chr2_tc_210995	9.0687602320889	-	1744514	1744515	2.08135480736467
chr2	2652264	2652341	chr2_tc_211630	1.04067740368233	-	2652264	2652265	0.148668200526048
chr2	3377811	3377833	chr2_tc_212057	1.78401840631257	-	3377816	3377817	0.446004601578143
chr2	3519500	3519587	chr2_tc_212108	21.5568890762769	-	3519530	3519531	5.35205521893771
chr2	3558286	3558363	chr2_tc_212141	6.83873722419819	-	3558332	3558333	0.892009203156285
chr2	3979881	3979914	chr2_tc_212374	1.48668200526048	-	3979890	3979891	0.297336401052095
chr2	4126449	4126611	chr2_tc_212469	14.2721472505006	-	4126531	4126532	0.743341002630238
chr2	5022419	5022487	chr2_tc_213087	1.18934560420838	-	5022419	5022420	0.148668200526048
chr2	5509971	5510058	chr2_tc_213476	1.33801380473443	-	5509996	5509997	0.297336401052095
chr2	5510452	5510587	chr2_tc_213479	1.18934560420838	-	5510452	5510453	0.148668200526048
chr2	5816240	5816263	chr2_tc_213686	2.23002300789071	-	5816244	5816245	0.59467280210419
chr2	6865663	6865714	chr2_tc_214550	2.08135480736467	-	6865695	6865696	0.446004601578143
chr2	6910509	6910572	chr2_tc_214584	1.18934560420838	-	6910509	6910510	0.446004601578143
chr2	8258942	8259067	chr2_tc_215614	15.0154882531308	-	8259036	8259037	0.743341002630238
chr2	8813261	8813332	chr2_tc_216082	1.04067740368233	-	8813261	8813262	0.148668200526048
chr2	8837544	8837655	chr2_tc_216109	7.73074642735447	-	8837612	8837613	1.48668200526048
chr2	9003627	9003751	chr2_tc_216258	3.122032211047	-	9003664	9003665	0.297336401052095
chr2	9364666	9364674	chr2_tc_216512	1.04067740368233	-	9364668	9364669	0.446004601578143
chr2	9423156	9423248	chr2_tc_216543	7.73074642735447	-	9423175	9423176	1.93268660683862
chr2	9423425	9423551	chr2_tc_216545	8.17675102893262	-	9423455	9423456	0.743341002630238
chr2	9555546	9555895	chr2_tc_216641	9.66343303419309	-	9555818	9555819	0.59467280210419
chr2	9630268	9630291	chr2_tc_216696	1.78401840631257	-	9630268	9630269	0.446004601578143
chr2	9630401	9630538	chr2_tc_216697	4.60871421630747	-	9630495	9630496	0.446004601578143
chr2	9630966	9631073	chr2_tc_216700	56.9399208014762	-	9630968	9630969	7.43341002630238
chr2	10448324	10448331	chr2_tc_217109	2.67602760946886	-	10448326	10448327	1.48668200526048
chr2	10448382	10448434	chr2_tc_217110	1.33801380473443	-	10448384	10448385	0.297336401052095
chr2	10689896	10689988	chr2_tc_217284	5.50072341946376	-	10689974	10689975	2.52735940894281
chr2	10812702	10812832	chr2_tc_217341	23.4895756831155	-	10812753	10812754	1.63535020578652
chr2	11206744	11206778	chr2_tc_217567	1.04067740368233	-	11206744	11206745	0.297336401052095
chr2	11207792	11207889	chr2_tc_217569	1.04067740368233	-	11207881	11207882	0.297336401052095
chr2	11344590	11344721	chr2_tc_217736	4.75738241683352	-	11344635	11344636	1.04067740368233
chr2	11345305	11345452	chr2_tc_217737	2.67602760946886	-	11345340	11345341	0.297336401052095
chr2	14906152	14906197	chr2_tc_220308	1.63535020578652	-	14906152	14906153	0.148668200526048
chr2	15561307	15561349	chr2_tc_220979	9.81210123471914	-	15561313	15561314	1.78401840631257
chr2	16665821	16665876	chr2_tc_221788	4.16270961472933	-	16665827	16665828	0.892009203156285
chr2	17753777	17753831	chr2_tc_222695	4.31137781525538	-	17753804	17753805	0.743341002630238
chr2	18294830	18295004	chr2_tc_223070	2.67602760946886	-	18294893	18294894	0.297336401052095
chr2	18295508	18295559	chr2_tc_223073	1.93268660683862	-	18295509	18295510	0.297336401052095
chr2	18296900	18296976	chr2_tc_223079	1.33801380473443	-	18296940	18296941	0.297336401052095
chr2	18560620	18560717	chr2_tc_223327	4.01404141420328	-	18560652	18560653	0.297336401052095
chr2	19348012	19348050	chr2_tc_223916	1.63535020578652	-	19348012	19348013	0.297336401052095
chr2	19358593	19358648	chr2_tc_223922	1.48668200526048	-	19358622	19358623	0.59467280210419
chr2	19730911	19730973	chr2_tc_224227	14.7181518520787	-	19730918	19730919	1.04067740368233
chr2	19901623	19901693	chr2_tc_224366	1.78401840631257	-	19901692	19901693	0.297336401052095
chr2	19901946	19902008	chr2_tc_224367	1.33801380473443	-	19901958	19901959	0.446004601578143
chr2	19990055	19990154	chr2_tc_224439	4.16270961472933	-	19990103	19990104	0.59467280210419
chr2	20012667	20012693	chr2_tc_224459	1.04067740368233	-	20012667	20012668	0.446004601578143
chr2	20037344	20037429	chr2_tc_224477	2.23002300789071	-	20037362	20037363	0.297336401052095
chr2	20051436	20051698	chr2_tc_224489	66.1573492340912	-	20051619	20051620	4.75738241683352
chr2	20184649	20184717	chr2_tc_224560	1.04067740368233	-	20184649	20184650	0.148668200526048
chr2	20224996	20225180	chr2_tc_224588	10.5554422373494	-	20225129	20225130	1.93268660683862
chr2	20225314	20225512	chr2_tc_224589	1.33801380473443	-	20225314	20225315	0.297336401052095
chr2	20350659	20350673	chr2_tc_224725	1.18934560420838	-	20350663	20350664	0.446004601578143
chr2	20350801	20350845	chr2_tc_224726	7.58207822682843	-	20350814	20350815	0.892009203156285
chr2	20651064	20651128	chr2_tc_224890	7.73074642735447	-	20651091	20651092	0.892009203156285
chr2	20823064	20823129	chr2_tc_225030	3.86537321367724	-	20823100	20823101	0.59467280210419
chr2	21043894	21044138	chr2_tc_225202	4.46004601578143	-	21044072	21044073	1.04067740368233
chr2	21695079	21695095	chr2_tc_225693	1.04067740368233	-	21695079	21695080	0.148668200526048
chr2	23818354	23818371	chr2_tc_227362	1.78401840631257	-	23818360	23818361	0.59467280210419
chr2	23927059	23927133	chr2_tc_227423	2.23002300789071	-	23927074	23927075	0.297336401052095
chr2	23938708	23938761	chr2_tc_227433	2.37869120841676	-	23938717	23938718	0.297336401052095
chr2	24047352	24047407	chr2_tc_227478	2.08135480736467	-	24047392	24047393	0.446004601578143
chr2	24076239	24076470	chr2_tc_227497	45.4924693609706	-	24076325	24076326	3.56803681262514
chr2	24084332	24084448	chr2_tc_227502	1.04067740368233	-	24084332	24084333	0.297336401052095
chr2	24084771	24084871	chr2_tc_227503	1.48668200526048	-	24084771	24084772	0.148668200526048
chr2	24275809	24275841	chr2_tc_227648	1.18934560420838	-	24275809	24275810	0.148668200526048
chr2	24300054	24300159	chr2_tc_227676	2.08135480736467	-	24300072	24300073	0.297336401052095
chr2	24360428	24360558	chr2_tc_227717	8.92009203156285	-	24360528	24360529	0.743341002630238
chr2	24673796	24673826	chr2_tc_227857	1.04067740368233	-	24673796	24673797	0.148668200526048
chr2	24793341	24793388	chr2_tc_227928	2.8246958099949	-	24793353	24793354	0.59467280210419
chr2	24919849	24919905	chr2_tc_228020	1.04067740368233	-	24919849	24919850	0.148668200526048
chr2	24920169	24920265	chr2_tc_228022	7.43341002630238	-	24920220	24920221	1.18934560420838
chr2	25161578	25161650	chr2_tc_228134	3.27070041157305	-	25161628	25161629	0.446004601578143
chr2	25341882	25341933	chr2_tc_228232	2.23002300789071	-	25341924	25341925	0.446004601578143
chr2	25673543	25673606	chr2_tc_228467	1.33801380473443	-	25673543	25673544	0.148668200526048
chr2	25814750	25814809	chr2_tc_228579	1.78401840631257	-	25814783	25814784	0.297336401052095
chr2	25878301	25878379	chr2_tc_228623	2.52735940894281	-	25878320	25878321	0.297336401052095
chr2	25878447	25878516	chr2_tc_228624	11.7447878415578	-	25878457	25878458	1.48668200526048
chr2	26244578	26244736	chr2_tc_228819	41.4784279467673	-	26244609	26244610	4.60871421630747
chr2	27070593	27070741	chr2_tc_229267	3.86537321367724	-	27070677	27070678	0.743341002630238
chr2	27071371	27071773	chr2_tc_229270	201.742748113847	-	27071653	27071654	22.4488982794332
chr2	27134583	27134648	chr2_tc_229311	4.31137781525538	-	27134622	27134623	0.59467280210419
chr2	27309717	27309915	chr2_tc_229405	5.20338701841166	-	27309785	27309786	1.18934560420838
chr2	27322473	27322538	chr2_tc_229415	1.33801380473443	-	27322473	27322474	0.148668200526048
chr2	27323045	27323114	chr2_tc_229416	8.02808282840657	-	27323079	27323080	1.04067740368233
chr2	27356761	27356791	chr2_tc_229451	2.37869120841676	-	27356763	27356764	0.59467280210419
