chrX	2828749	2828796	chrX_tc_18	2.52735940894281	+	2828783	2828784	0.743341002630238
chrX	2828920	2828990	chrX_tc_19	4.60871421630747	+	2828941	2828942	0.59467280210419
chrX	3083687	3083743	chrX_tc_146	14.7181518520787	+	3083712	3083713	1.04067740368233
chrX	3442356	3442396	chrX_tc_316	2.52735940894281	+	3442378	3442379	0.59467280210419
chrX	4229181	4229227	chrX_tc_622	5.79805982051585	+	4229197	4229198	0.59467280210419
chrX	4229648	4229700	chrX_tc_625	2.52735940894281	+	4229657	4229658	0.59467280210419
chrX	4230414	4230437	chrX_tc_630	1.33801380473443	+	4230419	4230420	0.297336401052095
chrX	4267059	4267110	chrX_tc_647	1.04067740368233	+	4267059	4267060	0.148668200526048
chrX	4531327	4531434	chrX_tc_783	13.2314698468182	+	4531362	4531363	1.04067740368233
chrX	6816346	6816451	chrX_tc_2019	4.01404141420328	+	6816394	6816395	0.446004601578143
chrX	7147758	7147858	chrX_tc_2196	2.52735940894281	+	7147828	7147829	0.297336401052095
chrX	7258028	7258052	chrX_tc_2263	1.33801380473443	+	7258028	7258029	0.148668200526048
chrX	8081741	8081783	chrX_tc_2746	1.63535020578652	+	8081758	8081759	0.297336401052095
chrX	8981817	8981858	chrX_tc_3231	3.56803681262514	+	8981836	8981837	0.59467280210419
chrX	9465214	9465264	chrX_tc_3469	1.04067740368233	+	9465214	9465215	0.297336401052095
chrX	9726440	9726444	chrX_tc_3633	1.63535020578652	+	9726442	9726443	0.59467280210419
chrX	9786427	9786480	chrX_tc_3659	1.48668200526048	+	9786428	9786429	0.446004601578143
chrX	9898140	9898242	chrX_tc_3716	2.08135480736467	+	9898149	9898150	0.297336401052095
chrX	10015222	10015267	chrX_tc_3785	2.97336401052095	+	10015244	10015245	0.446004601578143
chrX	10543362	10543397	chrX_tc_4115	6.244064422094	+	10543368	10543369	0.59467280210419
chrX	11111310	11111333	chrX_tc_4439	1.48668200526048	+	11111321	11111322	0.446004601578143
