chrY	4121134	4121170	chrY_tc_6668	1.48668200526048	-	4121144	4121145	0.297336401052095
chrY	7353792	7353828	chrY_tc_7071	1.33801380473443	-	7353798	7353799	0.297336401052095
chrY	7863816	7863852	chrY_tc_7238	1.04067740368233	-	7863816	7863817	0.148668200526048
chrY	9971622	9971669	chrY_tc_7772	2.52735940894281	-	9971628	9971629	0.297336401052095
chrY	10041010	10041054	chrY_tc_7797	1.18934560420838	-	10041036	10041037	0.297336401052095
chrY	11325825	11325876	chrY_tc_7985	1.04067740368233	-	11325830	11325831	0.297336401052095
chrY	11329768	11329797	chrY_tc_7992	1.04067740368233	-	11329792	11329793	0.297336401052095
chrY	11531353	11531475	chrY_tc_8023	1.04067740368233	-	11531353	11531354	0.148668200526048
chrY	11982628	11982652	chrY_tc_8125	2.52735940894281	-	11982636	11982637	0.743341002630238
chrY	13479950	13480033	chrY_tc_8748	4.46004601578143	-	13479986	13479987	0.59467280210419
chrY	14482021	14482064	chrY_tc_9076	6.54140082314609	-	14482041	14482042	0.59467280210419
chrY	14532517	14532539	chrY_tc_9093	1.33801380473443	-	14532517	14532518	0.297336401052095
chrY	18920657	18920721	chrY_tc_10169	1.04067740368233	-	18920679	18920680	0.297336401052095
chrY	19077357	19077370	chrY_tc_10266	1.33801380473443	-	19077359	19077360	0.297336401052095
chrY	19077432	19077543	chrY_tc_10267	1.78401840631257	-	19077432	19077433	0.297336401052095
chrY	19621681	19621697	chrY_tc_10485	1.63535020578652	-	19621683	19621684	0.446004601578143
chrY	19744713	19744728	chrY_tc_10552	3.122032211047	-	19744725	19744726	1.33801380473443
chrY	19744888	19744973	chrY_tc_10553	1.93268660683862	-	19744917	19744918	0.446004601578143
chrY	24753294	24753331	chrY_tc_11237	1.04067740368233	-	24753294	24753295	0.148668200526048
chrY	2841596	2841604	chrY_tc_20	28.8416309020532	+	2841601	2841602	15.1641564536569
chrY	2935378	2935422	chrY_tc_95	3.41936861209909	+	2935378	2935379	0.446004601578143
chrY	6910584	6910709	chrY_tc_546	1.04067740368233	+	6910696	6910697	0.297336401052095
chrY	7274032	7274131	chrY_tc_721	1.18934560420838	+	7274078	7274079	0.297336401052095
chrY	7425955	7425972	chrY_tc_832	1.04067740368233	+	7425955	7425956	0.148668200526048
chrY	8227270	8227318	chrY_tc_1149	1.33801380473443	+	8227274	8227275	0.297336401052095
chrY	8241683	8241702	chrY_tc_1155	1.78401840631257	+	8241683	8241684	0.297336401052095
chrY	8370378	8370381	chrY_tc_1203	2.67602760946886	+	8370379	8370380	1.78401840631257
chrY	8899031	8899058	chrY_tc_1432	1.48668200526048	+	8899037	8899038	0.297336401052095
chrY	10040962	10040977	chrY_tc_1657	2.37869120841676	+	10040969	10040970	0.446004601578143
chrY	10197724	10197858	chrY_tc_1716	1.63535020578652	+	10197788	10197789	0.297336401052095
chrY	10198638	10198742	chrY_tc_1722	1.48668200526048	+	10198703	10198704	0.297336401052095
chrY	10849598	10849629	chrY_tc_1825	6.69006902367214	+	10849611	10849612	1.93268660683862
chrY	10870107	10870118	chrY_tc_1841	1.33801380473443	+	10870117	10870118	1.04067740368233
chrY	11329727	11329744	chrY_tc_2059	1.04067740368233	+	11329743	11329744	0.59467280210419
chrY	11982573	11982602	chrY_tc_2177	2.52735940894281	+	11982580	11982581	0.297336401052095
chrY	12662351	12662457	chrY_tc_2444	7.13607362525029	+	12662352	12662353	1.33801380473443
chrY	12904822	12904882	chrY_tc_2607	26.7602760946886	+	12904832	12904833	3.56803681262514
chrY	13368878	13368901	chrY_tc_2801	1.18934560420838	+	13368891	13368892	0.297336401052095
chrY	14182465	14182489	chrY_tc_3165	1.78401840631257	+	14182476	14182477	0.59467280210419
chrY	14481962	14481996	chrY_tc_3296	3.71670501315119	+	14481968	14481969	0.446004601578143
chrY	14524791	14524881	chrY_tc_3330	1.04067740368233	+	14524791	14524792	0.148668200526048
chrY	14532454	14532478	chrY_tc_3338	1.04067740368233	+	14532454	14532455	0.148668200526048
chrY	15295534	15295640	chrY_tc_3753	1.63535020578652	+	15295534	15295535	0.297336401052095
chrY	15295765	15295870	chrY_tc_3754	1.33801380473443	+	15295765	15295766	0.148668200526048
chrY	15681888	15681980	chrY_tc_3934	1.04067740368233	+	15681888	15681889	0.148668200526048
chrY	17115641	17115666	chrY_tc_4538	1.18934560420838	+	17115660	17115661	0.297336401052095
chrY	19458562	19458716	chrY_tc_5144	1.04067740368233	+	19458562	19458563	0.148668200526048
chrY	19567328	19567378	chrY_tc_5203	6.54140082314609	+	19567349	19567350	1.04067740368233
chrY	19621634	19621660	chrY_tc_5253	1.33801380473443	+	19621645	19621646	0.297336401052095
chrY	20575724	20575795	chrY_tc_5531	24.0842484852197	+	20575775	20575776	3.122032211047
chrY	24753241	24753265	chrY_tc_6155	1.48668200526048	+	24753244	24753245	0.297336401052095
