chrM	106	300	chrM_tc_1	134.990726077651	-	186	187	17.2455112610215
chrM	952	1042	chrM_tc_4	4.16270961472933	-	1027	1028	0.446004601578143
chrM	1718	1792	chrM_tc_7	3.41936861209909	-	1719	1720	0.446004601578143
chrM	1898	1914	chrM_tc_8	3.41936861209909	-	1910	1911	0.59467280210419
chrM	2070	2091	chrM_tc_10	4.75738241683352	-	2070	2071	1.18934560420838
chrM	2231	2455	chrM_tc_11	16.0561656568132	-	2454	2455	0.892009203156285
chrM	2540	2578	chrM_tc_12	1.04067740368233	-	2566	2567	0.297336401052095
chrM	2737	2899	chrM_tc_14	6.244064422094	-	2798	2799	0.59467280210419
chrM	3267	3787	chrM_tc_16	64.9680036298827	-	3561	3562	3.27070041157305
chrM	3888	4152	chrM_tc_17	7.58207822682843	-	4056	4057	0.59467280210419
chrM	4317	4408	chrM_tc_18	1.48668200526048	-	4325	4326	0.297336401052095
chrM	4931	5434	chrM_tc_21	30.9229857094179	-	5425	5426	1.48668200526048
chrM	6241	6291	chrM_tc_26	1.33801380473443	-	6241	6242	0.148668200526048
chrM	6376	6413	chrM_tc_27	2.97336401052095	-	6412	6413	0.59467280210419
chrM	6482	6606	chrM_tc_28	2.67602760946886	-	6500	6501	0.297336401052095
chrM	6942	6970	chrM_tc_30	1.04067740368233	-	6945	6946	0.59467280210419
chrM	7162	7182	chrM_tc_32	1.33801380473443	-	7173	7174	0.297336401052095
chrM	7679	7938	chrM_tc_36	5.20338701841167	-	7924	7925	0.743341002630238
chrM	8200	8727	chrM_tc_38	21.854225477329	-	8479	8480	1.18934560420838
chrM	8968	9193	chrM_tc_39	15.0154882531308	-	9087	9088	0.743341002630238
chrM	9334	9367	chrM_tc_40	4.01404141420328	-	9352	9353	0.446004601578143
chrM	9456	9533	chrM_tc_41	1.18934560420838	-	9484	9485	0.297336401052095
chrM	9857	10349	chrM_tc_43	13.5288062478703	-	10018	10019	0.59467280210419
chrM	10669	11386	chrM_tc_44	59.615948410945	-	10914	10915	1.18934560420838
chrM	11829	12968	chrM_tc_45	82.9568558935342	-	12033	12034	1.93268660683862
chrM	13115	13491	chrM_tc_46	16.9481748599694	-	13119	13120	0.59467280210419
chrM	13672	14476	chrM_tc_47	139.302103892906	-	14336	14337	4.01404141420328
chrM	14669	14690	chrM_tc_48	7.87941462788052	-	14669	14670	1.93268660683862
chrM	15141	16457	chrM_tc_49	137.815421887646	-	16255	16256	1.33801380473443
chrM	361	1004	chrM_tc_50	614.594340974682	+	1002	1003	55.4532387962157
chrM	1671	2246	chrM_tc_51	24845.7270083141	+	1671	1672	3633.74815725765
chrM	3304	3700	chrM_tc_52	5382.82953644661	+	3305	3306	2021.44152255267
chrM	4019	4090	chrM_tc_53	54.8585659941115	+	4038	4039	13.9748108494485
chrM	4280	4311	chrM_tc_55	5.35205521893771	+	4296	4297	0.59467280210419
chrM	4445	4478	chrM_tc_56	1.18934560420838	+	4472	4473	0.59467280210419
chrM	4831	5033	chrM_tc_58	822.432485310095	+	4975	4976	60.3592894135753
chrM	5297	5371	chrM_tc_59	259.574678118479	+	5311	5312	42.9651099520277
chrM	5803	5831	chrM_tc_61	3.86537321367724	+	5830	5831	1.18934560420838
chrM	5987	6012	chrM_tc_62	3.71670501315119	+	5990	5991	0.446004601578143
chrM	6216	6468	chrM_tc_63	183.010554847565	+	6384	6385	28.5442945010011
chrM	6907	6930	chrM_tc_64	8.77142383103681	+	6925	6926	2.37869120841676
chrM	7111	7139	chrM_tc_65	5.64939161998981	+	7111	7112	0.892009203156285
chrM	7220	7252	chrM_tc_66	2.67602760946886	+	7240	7241	0.446004601578143
chrM	7609	7676	chrM_tc_67	133.206707671339	+	7641	7642	19.3268660683862
chrM	7783	7886	chrM_tc_68	26.7602760946886	+	7855	7856	2.97336401052095
chrM	8000	8059	chrM_tc_69	4.60871421630747	+	8000	8001	0.59467280210419
chrM	8119	8191	chrM_tc_70	8.47408742998472	+	8155	8156	0.892009203156285
chrM	8390	8457	chrM_tc_71	234.449752229577	+	8451	8452	25.5709304904802
chrM	8636	8671	chrM_tc_72	234.598420430103	+	8648	8649	42.2217689493975
chrM	8906	8935	chrM_tc_74	90.8362705214151	+	8934	8935	13.2314698468182
chrM	9036	9060	chrM_tc_75	89.9442613182588	+	9055	9056	33.4503451183607
chrM	9138	9159	chrM_tc_76	5.05471881788562	+	9149	9150	1.33801380473443
chrM	9296	9323	chrM_tc_77	45.7898057620226	+	9312	9313	8.47408742998471
chrM	9398	9416	chrM_tc_78	1.33801380473443	+	9414	9415	0.297336401052095
chrM	9495	9548	chrM_tc_79	8.92009203156286	+	9501	9502	2.23002300789071
chrM	10741	14019	chrM_tc_81	16865.9613450784	+	12338	12339	1832.03823508248
chrM	15171	16107	chrM_tc_82	3329.87035538243	+	15246	15247	233.706411226947
