chr7	192039	192050	chr7_tc_70	2.23002300789071	+	192045	192046	0.743341002630238
chr7	192231	192294	chr7_tc_71	4.01404141420328	+	192290	192291	2.23002300789071
chr7	192569	192762	chr7_tc_72	24.5302530867978	+	192570	192571	9.21742843261495
chr7	193568	193666	chr7_tc_78	1.33801380473443	+	193634	193635	0.297336401052095
chr7	195543	195701	chr7_tc_84	1.33801380473443	+	195674	195675	0.297336401052095
chr7	240276	240289	chr7_tc_136	1.04067740368233	+	240276	240277	0.148668200526048
chr7	674661	674713	chr7_tc_345	1.33801380473443	+	674707	674708	0.297336401052095
chr7	726686	726710	chr7_tc_369	3.56803681262514	+	726698	726699	0.743341002630238
chr7	816614	816645	chr7_tc_412	8.77142383103681	+	816642	816643	2.67602760946886
chr7	876554	876616	chr7_tc_466	7.28474182577633	+	876590	876591	1.18934560420838
chr7	1016462	1016474	chr7_tc_512	1.33801380473443	+	1016467	1016468	0.297336401052095
chr7	1016554	1016612	chr7_tc_513	1.33801380473443	+	1016554	1016555	0.148668200526048
chr7	1016737	1016868	chr7_tc_514	1.48668200526048	+	1016759	1016760	0.297336401052095
chr7	1044545	1044640	chr7_tc_523	1.48668200526048	+	1044584	1044585	0.297336401052095
chr7	1055307	1055372	chr7_tc_528	2.52735940894281	+	1055369	1055370	0.892009203156285
chr7	1088105	1088116	chr7_tc_548	1.18934560420838	+	1088112	1088113	0.446004601578143
chr7	1160431	1160493	chr7_tc_577	1.18934560420838	+	1160468	1160469	0.297336401052095
chr7	1530692	1530777	chr7_tc_709	2.37869120841676	+	1530704	1530705	0.446004601578143
chr7	2242216	2242228	chr7_tc_1018	3.86537321367724	+	2242224	2242225	1.04067740368233
chr7	2354826	2354888	chr7_tc_1067	21.2595526752248	+	2354826	2354827	2.52735940894281
chr7	2403574	2403611	chr7_tc_1101	1.78401840631257	+	2403592	2403593	0.297336401052095
chr7	2519771	2519777	chr7_tc_1164	8.32541922945866	+	2519773	2519774	4.90605061735957
chr7	2558977	2559079	chr7_tc_1177	2.67602760946886	+	2558999	2559000	0.446004601578143
chr7	2631954	2631994	chr7_tc_1224	8.92009203156285	+	2631987	2631988	2.23002300789071
chr7	2661697	2661938	chr7_tc_1243	1.93268660683862	+	2661697	2661698	0.148668200526048
chr7	2835611	2835624	chr7_tc_1341	1.93268660683862	+	2835618	2835619	0.446004601578143
chr7	3700966	3700980	chr7_tc_2061	1.63535020578652	+	3700971	3700972	0.446004601578143
chr7	4682269	4682305	chr7_tc_2761	7.87941462788052	+	4682294	4682295	1.48668200526048
chr7	4775620	4775687	chr7_tc_2844	10.5554422373494	+	4775625	4775626	1.48668200526048
chr7	4974032	4974082	chr7_tc_2940	7.73074642735448	+	4974049	4974050	0.743341002630238
chr7	5045842	5045879	chr7_tc_2986	2.52735940894281	+	5045859	5045860	0.446004601578143
chr7	5072098	5072152	chr7_tc_3000	1.63535020578652	+	5072128	5072129	0.297336401052095
chr7	5190224	5190260	chr7_tc_3025	9.0687602320889	+	5190232	5190233	1.63535020578652
chr7	5528331	5528437	chr7_tc_3170	1.04067740368233	+	5528331	5528332	0.148668200526048
chr7	5528645	5528674	chr7_tc_3171	1.04067740368233	+	5528645	5528646	0.446004601578143
chr7	5592811	5592818	chr7_tc_3195	15.758829255761	+	5592815	5592816	7.13607362525028
chr7	5898734	5898772	chr7_tc_3365	2.23002300789071	+	5898734	5898735	0.297336401052095
chr7	6009250	6009331	chr7_tc_3397	11.2987832399796	+	6009293	6009294	1.78401840631257
chr7	6104891	6104977	chr7_tc_3455	2.23002300789071	+	6104944	6104945	0.297336401052095
chr7	6154919	6154961	chr7_tc_3494	1.04067740368233	+	6154926	6154927	0.297336401052095
chr7	6374508	6374537	chr7_tc_3614	60.3592894135753	+	6374532	6374533	9.81210123471914
chr7	6403294	6403412	chr7_tc_3645	1.48668200526048	+	6403322	6403323	0.297336401052095
chr7	6480152	6480199	chr7_tc_3693	4.60871421630747	+	6480152	6480153	0.59467280210419
chr7	6577436	6577486	chr7_tc_3732	6.244064422094	+	6577461	6577462	1.33801380473443
chr7	6577566	6577609	chr7_tc_3733	1.48668200526048	+	6577596	6577597	0.297336401052095
chr7	6590002	6590076	chr7_tc_3739	8.02808282840657	+	6590020	6590021	3.41936861209909
chr7	6590255	6590308	chr7_tc_3740	1.33801380473443	+	6590255	6590256	0.148668200526048
chr7	6621607	6621812	chr7_tc_3765	6.244064422094	+	6621808	6621809	0.59467280210419
chr7	6637315	6637364	chr7_tc_3777	8.32541922945866	+	6637362	6637363	1.04067740368233
chr7	6729776	6729846	chr7_tc_3827	6.69006902367214	+	6729780	6729781	2.08135480736467
chr7	7182569	7182724	chr7_tc_4043	9.81210123471914	+	7182649	7182650	0.743341002630238
chr7	7566874	7567062	chr7_tc_4469	4.90605061735957	+	7566883	7566884	0.59467280210419
chr7	7640714	7640767	chr7_tc_4540	6.54140082314609	+	7640734	7640735	0.743341002630238
chr7	7968795	7968823	chr7_tc_4937	2.8246958099949	+	7968822	7968823	0.892009203156285
chr7	7969257	7969326	chr7_tc_4939	2.08135480736467	+	7969284	7969285	0.297336401052095
chr7	8107552	8107582	chr7_tc_5090	1.04067740368233	+	8107552	8107553	0.297336401052095
chr7	9953515	9953542	chr7_tc_6700	1.04067740368233	+	9953515	9953516	0.297336401052095
chr7	10451221	10451236	chr7_tc_7113	1.04067740368233	+	10451231	10451232	0.297336401052095
chr7	10973871	10973916	chr7_tc_7507	16.7995066594434	+	10973902	10973903	1.33801380473443
chr7	10974862	10974897	chr7_tc_7509	1.63535020578652	+	10974862	10974863	0.446004601578143
chr7	10982384	10982520	chr7_tc_7516	3.41936861209909	+	10982418	10982419	0.297336401052095
chr7	11036501	11036631	chr7_tc_7564	1.04067740368233	+	11036501	11036502	0.148668200526048
chr7	11082643	11082692	chr7_tc_7621	1.04067740368233	+	11082658	11082659	0.446004601578143
chr7	11139999	11140071	chr7_tc_7723	1.48668200526048	+	11140070	11140071	0.446004601578143
chr7	11192774	11192803	chr7_tc_7783	1.48668200526048	+	11192798	11192799	0.297336401052095
chr7	11194696	11194743	chr7_tc_7785	1.04067740368233	+	11194709	11194710	0.297336401052095
chr7	11260885	11260914	chr7_tc_7886	2.8246958099949	+	11260909	11260910	0.59467280210419
chr7	12211266	12211376	chr7_tc_8773	16.2048338573392	+	12211326	12211327	1.93268660683862
chr7	12570669	12570743	chr7_tc_9067	3.71670501315119	+	12570719	12570720	0.892009203156285
chr7	12686867	12686904	chr7_tc_9193	1.33801380473443	+	12686867	12686868	0.148668200526048
chr7	12687629	12687635	chr7_tc_9194	10.5554422373494	+	12687632	12687633	4.75738241683352
chr7	16646159	16646189	chr7_tc_12738	13.0828016462922	+	16646180	16646181	2.37869120841676
chr7	16753751	16753787	chr7_tc_12837	2.97336401052095	+	16753751	16753752	0.59467280210419
chr7	16990093	16990150	chr7_tc_13068	1.33801380473443	+	16990100	16990101	0.297336401052095
chr7	17298619	17298679	chr7_tc_13395	6.39273262262005	+	17298651	17298652	2.23002300789071
chr7	17299235	17299260	chr7_tc_13398	1.04067740368233	+	17299235	17299236	0.148668200526048
chr7	17575785	17575811	chr7_tc_13669	1.33801380473443	+	17575788	17575789	0.297336401052095
chr7	18086788	18086843	chr7_tc_14103	1.04067740368233	+	18086825	18086826	0.297336401052095
chr7	18086926	18086968	chr7_tc_14104	1.33801380473443	+	18086941	18086942	0.59467280210419
chr7	18272886	18272923	chr7_tc_14343	7.13607362525028	+	18272895	18272896	0.743341002630238
chr7	18290424	18290458	chr7_tc_14374	3.56803681262514	+	18290448	18290449	1.18934560420838
chr7	18427339	18427422	chr7_tc_14558	1.33801380473443	+	18427352	18427353	0.297336401052095
chr7	18495707	18495765	chr7_tc_14645	1.04067740368233	+	18495707	18495708	0.148668200526048
