chr14	20305936	20305957	chr14_tc_377	1.93268660683862	-	20305948	20305949	0.446004601578143
chr14	20333278	20333312	chr14_tc_390	2.52735940894281	-	20333278	20333279	0.892009203156285
chr14	20343263	20343414	chr14_tc_399	7.43341002630238	-	20343408	20343409	1.04067740368233
chr14	20413435	20413489	chr14_tc_463	4.46004601578143	-	20413472	20413473	0.743341002630238
chr14	20454791	20454826	chr14_tc_486	6.09539622156795	-	20454811	20454812	1.78401840631257
chr14	20461425	20461445	chr14_tc_507	2.67602760946886	-	20461442	20461443	0.59467280210419
chr14	20801566	20802006	chr14_tc_737	23.6382438836416	-	20801934	20801935	1.78401840631257
chr14	20802842	20802850	chr14_tc_739	319.190626529424	-	20802843	20802844	126.516638647666
chr14	21025059	21025080	chr14_tc_915	7.73074642735448	-	21025060	21025061	1.93268660683862
chr14	21025724	21025756	chr14_tc_916	8.47408742998471	-	21025751	21025752	2.23002300789071
chr14	21098586	21098731	chr14_tc_989	3.71670501315119	-	21098637	21098638	0.446004601578143
chr14	21269428	21269457	chr14_tc_1143	1.33801380473443	-	21269441	21269442	0.59467280210419
chr14	21383980	21384021	chr14_tc_1212	5.05471881788562	-	21384018	21384019	0.743341002630238
chr14	21437219	21437282	chr14_tc_1279	1.78401840631257	-	21437244	21437245	0.446004601578143
chr14	21456068	21456133	chr14_tc_1290	3.122032211047	-	21456111	21456112	0.59467280210419
chr14	21476612	21476676	chr14_tc_1309	1.48668200526048	-	21476646	21476647	0.297336401052095
chr14	21476883	21476966	chr14_tc_1310	2.23002300789071	-	21476883	21476884	0.446004601578143
chr14	21511271	21511341	chr14_tc_1339	2.67602760946886	-	21511308	21511309	0.446004601578143
chr14	22589171	22589233	chr14_tc_2195	34.0450179204649	-	22589223	22589224	3.56803681262514
chr14	22815370	22815437	chr14_tc_2328	3.86537321367724	-	22815432	22815433	0.892009203156285
chr14	22819757	22819797	chr14_tc_2332	1.48668200526048	-	22819763	22819764	0.297336401052095
chr14	22919109	22919164	chr14_tc_2405	5.79805982051585	-	22919148	22919149	1.04067740368233
chr14	22929363	22929397	chr14_tc_2423	2.67602760946886	-	22929395	22929396	0.446004601578143
chr14	22957063	22957106	chr14_tc_2443	3.86537321367724	-	22957089	22957090	1.18934560420838
chr14	22962243	22962289	chr14_tc_2446	1.18934560420838	-	22962243	22962244	0.148668200526048
chr14	23010132	23010143	chr14_tc_2472	1.33801380473443	-	23010133	23010134	0.297336401052095
chr14	23034884	23034903	chr14_tc_2496	37.0183819309858	-	23034889	23034890	5.35205521893771
chr14	23057514	23057574	chr14_tc_2510	1.78401840631257	-	23057514	23057515	0.297336401052095
chr14	23071560	23071581	chr14_tc_2537	5.79805982051586	-	23071563	23071564	0.892009203156285
chr14	23095120	23095146	chr14_tc_2567	18.5835250657559	-	23095127	23095128	2.8246958099949
chr14	23126239	23126348	chr14_tc_2594	1.04067740368233	-	23126239	23126240	0.148668200526048
chr14	23154309	23154413	chr14_tc_2625	6.54140082314609	-	23154379	23154380	1.04067740368233
chr14	23155288	23155339	chr14_tc_2626	1.04067740368233	-	23155288	23155289	0.148668200526048
chr14	23183658	23183662	chr14_tc_2654	5.35205521893771	-	23183659	23183660	3.86537321367724
chr14	23286093	23286136	chr14_tc_2725	2.37869120841676	-	23286115	23286116	0.297336401052095
chr14	23352883	23352905	chr14_tc_2779	2.8246958099949	-	23352883	23352884	0.297336401052095
chr14	23365120	23365171	chr14_tc_2788	2.08135480736467	-	23365165	23365166	0.59467280210419
chr14	23435658	23435663	chr14_tc_2827	1.33801380473443	-	23435658	23435659	0.446004601578143
chr14	23517833	23517910	chr14_tc_2883	1.18934560420838	-	23517833	23517834	0.148668200526048
chr14	24141502	24141650	chr14_tc_3275	1.18934560420838	-	24141502	24141503	0.148668200526048
chr14	24146603	24146635	chr14_tc_3279	19.3268660683862	-	24146609	24146610	5.20338701841166
chr14	24147222	24147297	chr14_tc_3283	2.8246958099949	-	24147296	24147297	0.446004601578143
chr14	24188794	24188822	chr14_tc_3308	6.09539622156795	-	24188810	24188811	0.892009203156285
chr14	24195428	24195474	chr14_tc_3320	3.71670501315119	-	24195440	24195441	0.743341002630238
chr14	24195585	24195687	chr14_tc_3321	3.71670501315119	-	24195669	24195670	0.297336401052095
chr14	24211790	24211851	chr14_tc_3331	1.04067740368233	-	24211810	24211811	0.446004601578143
chr14	24213459	24213499	chr14_tc_3333	6.98740542472423	-	24213487	24213488	1.18934560420838
chr14	24215975	24216065	chr14_tc_3337	2.52735940894281	-	24216058	24216059	0.446004601578143
chr14	24232341	24232372	chr14_tc_3358	24.5302530867978	-	24232366	24232367	4.01404141420328
chr14	24242296	24242343	chr14_tc_3379	1.48668200526048	-	24242296	24242297	0.148668200526048
chr14	24242602	24242646	chr14_tc_3381	4.75738241683352	-	24242611	24242612	0.59467280210419
chr14	24271515	24271614	chr14_tc_3400	2.37869120841676	-	24271540	24271541	0.59467280210419
chr14	24299744	24299778	chr14_tc_3417	3.71670501315119	-	24299744	24299745	0.59467280210419
chr14	24311372	24311448	chr14_tc_3432	1.18934560420838	-	24311372	24311373	0.297336401052095
chr14	24335068	24335082	chr14_tc_3449	4.31137781525538	-	24335070	24335071	1.78401840631257
chr14	24442675	24442712	chr14_tc_3534	1.63535020578652	-	24442688	24442689	0.59467280210419
chr14	24442774	24442841	chr14_tc_3535	2.67602760946886	-	24442774	24442775	1.04067740368233
chr14	24576247	24576254	chr14_tc_3605	5.79805982051586	-	24576249	24576250	2.52735940894281
chr14	24609662	24609695	chr14_tc_3627	1.63535020578652	-	24609671	24609672	0.297336401052095
chr14	25050116	25050167	chr14_tc_4108	1.18934560420838	-	25050156	25050157	0.297336401052095
chr14	25611148	25611182	chr14_tc_4554	1.04067740368233	-	25611148	25611149	0.148668200526048
chr14	27952926	27952948	chr14_tc_6243	1.48668200526048	-	27952930	27952931	0.297336401052095
chr14	29323141	29323207	chr14_tc_7176	1.18934560420838	-	29323141	29323142	0.148668200526048
chr14	29927785	29927888	chr14_tc_7732	1.33801380473443	-	29927830	29927831	0.297336401052095
chr14	30895014	30895058	chr14_tc_8471	1.04067740368233	-	30895051	30895052	0.297336401052095
chr14	31026191	31026251	chr14_tc_8613	2.37869120841676	-	31026191	31026192	0.297336401052095
chr14	31026377	31026491	chr14_tc_8614	5.05471881788562	-	31026378	31026379	0.59467280210419
chr14	31207483	31207533	chr14_tc_8736	1.48668200526048	-	31207516	31207517	0.297336401052095
chr14	31207681	31207798	chr14_tc_8737	5.05471881788562	-	31207790	31207791	0.743341002630238
chr14	31208106	31208165	chr14_tc_8738	1.04067740368233	-	31208106	31208107	0.148668200526048
chr14	31390257	31390338	chr14_tc_8855	1.04067740368233	-	31390257	31390258	0.148668200526048
chr14	31420548	31420561	chr14_tc_8880	6.244064422094	-	31420549	31420550	4.01404141420328
chr14	31581069	31581087	chr14_tc_8976	1.48668200526048	-	31581076	31581077	0.446004601578143
chr14	32481539	32481544	chr14_tc_9617	1.63535020578652	-	32481539	32481540	0.59467280210419
chr14	33503269	33503286	chr14_tc_10513	1.18934560420838	-	33503276	33503277	0.297336401052095
chr14	33951007	33951079	chr14_tc_10954	1.48668200526048	-	33951073	33951074	0.446004601578143
chr14	34462238	34462259	chr14_tc_11329	12.1907924431359	-	34462239	34462240	6.09539622156795
chr14	34539664	34539714	chr14_tc_11379	9.81210123471914	-	34539705	34539706	1.18934560420838
chr14	34630133	34630170	chr14_tc_11417	20.6648798731206	-	34630139	34630140	2.97336401052095
chr14	34714583	34714689	chr14_tc_11459	16.9481748599694	-	34714592	34714593	3.27070041157305
chr14	34785842	34785879	chr14_tc_11506	1.48668200526048	-	34785873	34785874	0.446004601578143
chr14	34801148	34801190	chr14_tc_11516	1.93268660683862	-	34801148	34801149	0.446004601578143
chr14	34802880	34802960	chr14_tc_11517	1.18934560420838	-	34802882	34802883	0.297336401052095
chr14	34875279	34875360	chr14_tc_11583	3.56803681262514	-	34875338	34875339	1.18934560420838
chr14	34982505	34982568	chr14_tc_11617	1.48668200526048	-	34982513	34982514	0.297336401052095
chr14	35121961	35122005	chr14_tc_11691	6.09539622156795	-	35121969	35121970	0.59467280210419
chr14	35122232	35122283	chr14_tc_11692	1.04067740368233	-	35122232	35122233	0.148668200526048
chr14	35303893	35303926	chr14_tc_11772	1.04067740368233	-	35303902	35303903	0.446004601578143
chr14	35402442	35402550	chr14_tc_11812	1.93268660683862	-	35402549	35402550	0.297336401052095
chr14	35403195	35403351	chr14_tc_11815	2.52735940894281	-	35403264	35403265	0.446004601578143
chr14	35403725	35403907	chr14_tc_11816	4.60871421630747	-	35403906	35403907	1.04067740368233
chr14	35404744	35404753	chr14_tc_11821	47.5738241683352	-	35404748	35404749	19.0295296673341
chr14	35809266	35809301	chr14_tc_12133	4.90605061735957	-	35809268	35809269	0.743341002630238
chr14	36320595	36320645	chr14_tc_12496	3.71670501315119	-	36320603	36320604	0.59467280210419
chr14	37867999	37868106	chr14_tc_13651	1.04067740368233	-	37867999	37868000	0.148668200526048
chr14	38256062	38256106	chr14_tc_13992	4.60871421630748	-	38256090	38256091	0.743341002630238
chr14	39103117	39103237	chr14_tc_14657	14.7181518520787	-	39103234	39103235	2.67602760946886
chr14	39170323	39170386	chr14_tc_14689	8.62275563051076	-	39170332	39170333	1.48668200526048
chr14	39179154	39179231	chr14_tc_14696	1.04067740368233	-	39179193	39179194	0.297336401052095
chr14	39180676	39180777	chr14_tc_14702	1.48668200526048	-	39180756	39180757	0.297336401052095
chr14	39181574	39181631	chr14_tc_14707	9.81210123471914	-	39181607	39181608	0.892009203156285
chr14	39432146	39432173	chr14_tc_14848	1.63535020578652	-	39432165	39432166	0.892009203156285
chr14	41193214	41193252	chr14_tc_15994	1.04067740368233	-	41193214	41193215	0.148668200526048
chr14	42618951	42619000	chr14_tc_16873	1.93268660683862	-	42618996	42618997	0.446004601578143
chr14	44961916	44961979	chr14_tc_18493	3.56803681262514	-	44961920	44961921	0.297336401052095
chr14	45134469	45134495	chr14_tc_18579	4.90605061735957	-	45134477	45134478	1.18934560420838
chr14	45253095	45253200	chr14_tc_18697	5.79805982051585	-	45253173	45253174	0.743341002630238
chr14	46033488	46033539	chr14_tc_19110	1.04067740368233	-	46033488	46033489	0.148668200526048
chr14	48112974	48113019	chr14_tc_20576	5.9467280210419	-	48112974	48112975	0.446004601578143
chr14	48938622	48938696	chr14_tc_21161	1.48668200526048	-	48938653	48938654	0.297336401052095
chr14	49260524	49260554	chr14_tc_21416	1.33801380473443	-	49260537	49260538	0.297336401052095
chr14	49586369	49586384	chr14_tc_21680	52.6285429862209	-	49586375	49586376	16.2048338573392
chr14	49620611	49620639	chr14_tc_21694	53.9665567909553	-	49620619	49620620	6.09539622156795
chr14	49633936	49633994	chr14_tc_21701	1.18934560420838	-	49633978	49633979	0.297336401052095
chr14	49800441	49800534	chr14_tc_21792	1.33801380473443	-	49800441	49800442	0.148668200526048
chr14	49829123	49829213	chr14_tc_21822	1.63535020578652	-	49829123	49829124	0.297336401052095
chr14	49852762	49852818	chr14_tc_21846	7.58207822682843	-	49852772	49852773	0.892009203156285
chr14	50116561	50116582	chr14_tc_22033	1.93268660683862	-	50116580	50116581	0.446004601578143
chr14	50231577	50231606	chr14_tc_22125	3.41936861209909	-	50231577	50231578	1.48668200526048
chr14	50231680	50231712	chr14_tc_22126	1.04067740368233	-	50231709	50231710	0.297336401052095
chr14	50312218	50312230	chr14_tc_22182	1.18934560420838	-	50312227	50312228	0.297336401052095
chr14	50532536	50532613	chr14_tc_22368	6.98740542472424	-	50532568	50532569	0.892009203156285
chr14	50668295	50668335	chr14_tc_22486	8.47408742998471	-	50668305	50668306	1.63535020578652
chr14	50772326	50772498	chr14_tc_22588	1.93268660683862	-	50772497	50772498	0.297336401052095
chr14	50831138	50831163	chr14_tc_22647	5.9467280210419	-	50831161	50831162	1.04067740368233
chr14	50944438	50944485	chr14_tc_22764	23.1922392820634	-	50944482	50944483	12.636797044714
chr14	51701407	51701444	chr14_tc_23404	1.18934560420838	-	51701438	51701439	0.446004601578143
chr14	51883835	51883863	chr14_tc_23532	1.04067740368233	-	51883862	51883863	0.297336401052095
chr14	52069021	52069093	chr14_tc_23713	3.27070041157305	-	52069054	52069055	0.297336401052095
chr14	52080231	52080292	chr14_tc_23719	1.33801380473443	-	52080233	52080234	0.446004601578143
chr14	52552501	52552536	chr14_tc_24080	2.37869120841676	-	52552502	52552503	0.297336401052095
chr14	52695527	52695575	chr14_tc_24172	2.52735940894281	-	52695528	52695529	0.446004601578143
chr14	52695678	52695744	chr14_tc_24173	2.52735940894281	-	52695712	52695713	0.297336401052095
chr14	52695904	52695951	chr14_tc_24174	2.23002300789071	-	52695904	52695905	0.297336401052095
chr14	52791485	52791670	chr14_tc_24216	4.16270961472933	-	52791640	52791641	0.743341002630238
chr14	52919180	52919335	chr14_tc_24344	1.04067740368233	-	52919180	52919181	0.148668200526048
chr14	52950436	52950539	chr14_tc_24380	1.48668200526048	-	52950457	52950458	0.297336401052095
chr14	52951019	52951057	chr14_tc_24382	15.0154882531308	-	52951049	52951050	4.16270961472933
